Book Id,name,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,price,layout,cover,excerpt,book-link,tweet,categories,tags
18730696,The Soul of the World,Roger Scruton,"Scruton, Roger",,0691161577,9780691161570,0,4.02,Princeton University Press,Hardcover,205,2014,2014,,2/28/2017,altright,altright (#235),read,,,,0,,,0,,,,,,0,book,,,http://amzn.to/2le3LWc,The Soul of the World by Roger Scruton http://amzn.to/2le3LWc,altright,altright
41589,The Affluent Society,John Kenneth Galbraith,"Galbraith, John Kenneth",,0140285199,9780140285192,0,3.99,,Paperback,276,1999,1958,,2/28/2017,altright,altright (#234),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
5887138,The Narcissism Epidemic: Living in the Age of Entitlement,Jean M. Twenge,"Twenge, Jean M.",W. Keith Campbell,1416575987,9781416575986,0,3.66,Atria Books,Hardcover,352,2009,2009,,2/28/2017,altright,altright (#233),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
921689,And Time Rolls On: The Savitri Devi Interviews,Savitri Devi,"Devi, Savitri",,0974626430,9780974626437,0,4.57,,,,,2006,,2/28/2017,altright,altright (#232),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
921692,The Lightning And The Sun,Savitri Devi,"Devi, Savitri",,0937944149,9780937944141,0,4.15,,,,,2013,,2/28/2017,altright,altright (#231),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
2204536,Not Just for the Money: Economic Theory of Personal Motivation,Bruno S. Frey,"Frey, Bruno S.",,1858988454,9781858988450,0,3.25,Edward Elgar Publishing Ltd,Paperback,168,1998,1997,,2/28/2017,altright,altright (#230),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
355190,Orientalism,Edward Said,"Said, Edward",,039474067X,9780394740676,0,4.07,Vintage,Paperback,395,1979,1978,,2/28/2017,altright,altright (#229),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
5246948,The Lost Philosopher: The Best of Anthony M. Ludovici,Anthony Mario Ludovici,"Ludovici, Anthony Mario",John V. Day,0974626406,9780974626406,0,4.25,,,320,,2013,,2/28/2017,altright,altright (#228),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
18267685,I Do Not Belong to the Baader-Meinhof Group and Other Poems,Juleigh Howard-Hobson,"Howard-Hobson, Juleigh",,1935965565,9781935965565,0,3.8,Counter-Currents Publishing,Hardcover,114,2013,2013,,2/28/2017,altright,altright (#227),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
17160008,"Feral: Rewilding the Land, the Sea and Human Life",George Monbiot,"Monbiot, George",,0670067172,9780670067176,0,4.16,Allen Lane,Hardcover,256,2013,2013,,2/28/2017,altright,altright (#226),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
18267686,Lost Violent Souls,Andy Nowicki,"Nowicki, Andy",,1935965735,9781935965732,0,3.33,Counter-Currents Publishing,Hardcover,105,2013,2013,,2/28/2017,altright,altright (#225),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
26069,Making Democracy Work: Civic Traditions in Modern Italy,Robert D. Putnam,"Putnam, Robert D.",,0691037388,9780691037387,0,3.77,Princeton University Press,Paperback,280,1994,1992,,2/28/2017,altright,altright (#224),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
21082138,The Non-Hindu Indians and Indian Unity,Savitri Devi,"Devi, Savitri",,,,0,2,Counter-Currents Publishing,Kindle Edition,53,2013,2013,,2/28/2017,altright,altright (#223),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
245170,Devil's Game: How the United States Helped Unleash Fundamentalist Islam,Robert Dreyfuss,"Dreyfuss, Robert",,0805081372,9780805081374,0,3.87,Metropolitan Books,Paperback,400,2006,2005,,2/28/2017,altright,altright (#222),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
661211,Occidentalism: The West in the Eyes of Its Enemies,Ian Buruma,"Buruma, Ian",Avishai Margalit,0143034871,9780143034872,0,3.51,Penguin Books,Paperback,176,2005,2004,,2/28/2017,altright,altright (#221),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John Higgins",0930289234,9780930289232,0,4.34,DC Comics,Paperback,416,2005,1987,,2/28/2017,altright,altright (#220),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
6452731,Justice: What's the Right Thing to Do?,Michael J. Sandel,"Sandel, Michael J.",,0374180652,9780374180652,0,4.24,"Farrar, Straus and Giroux",Hardcover,308,2009,2009,,2/28/2017,altright,altright (#219),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
11553263,Hold Back This Day,Ward Kendall,"Kendall, Ward",,1935965174,9781935965176,0,4.04,Counter-Currents Publishing,Paperback,214,2011,2001,,2/28/2017,altright,altright (#218),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
7848263,The Politics of Extremism in South Asia,Deepa M. Ollapally,"Ollapally, Deepa M.",,0521699126,9780521699129,0,3.4,Cambridge University Press,Paperback,239,2008,2008,,2/28/2017,altright,altright (#217),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
10933731,The Columbine Pilgrim,Andy Nowicki,"Nowicki, Andy",,1935965115,9781935965114,0,3.56,Counter-Currents Publishing,Hardcover,114,2011,2011,,2/28/2017,altright,altright (#216),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
13509608,Some Thoughts on Hitler and Other Essays,Irmin Vinson,"Vinson, Irmin",Kevin B. MacDonald,1935965263,9781935965268,0,3.4,Counter-Currents Publishing,Paperback,192,2012,2012,,2/28/2017,altright,altright (#215),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
13185716,Under the Nihil,Andy Nowicki,"Nowicki, Andy",,1935965247,9781935965244,0,4.2,Counter-Currents,Paperback,110,2011,2011,,2/28/2017,altright,altright (#214),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
14649152,Tikkun Olam and Other Poems,Leo Yankevich,"Yankevich, Leo",E.M. Schorb,1935965387,9781935965381,0,1,Counter-Currents Publishing,Paperback,100,2012,2012,,2/28/2017,altright,altright (#213),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
19022721,The Homo and the Negro,James J. O'Meara,"O'Meara, James J.",Greg Johnson,,,0,3.33,Counter-Currents Publishing,Kindle Edition,202,2012,2012,,2/28/2017,altright,altright (#212),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
666634,Supernatural Horror in Literature,H.P. Lovecraft,"Lovecraft, H.P.","Theodore Menten, E.F. Bleiler",0486201058,9780486201054,0,4.12,Dover Publications,Paperback,106,1973,1927,,2/28/2017,altright,altright (#211),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
160875,Batman: Shaman,Dennis O'Neil,"O'Neil, Dennis",,1563890836,9781563890833,0,3.7,DC Comics,Paperback,136,1998,1989,,2/28/2017,altright,altright (#210),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,"Ransome, Arthur",,087923573X,9780879235734,0,3.98,David R. Godine Publisher,Paperback,315,2010,1930,,2/28/2017,altright,altright (#209),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
302625,Nemesis,Isaac Asimov,"Asimov, Isaac",,0553286285,9780553286281,0,3.75,Bantam/Spectra,Mass Market Paperback,386,1990,1989,,2/28/2017,altright,altright (#208),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
59980,Batman: Year One,Frank Miller,"Miller, Frank","David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1401207529,9781401207526,0,4.23,DC Comics,Paperback,144,2005,1987,,2/28/2017,altright,altright (#207),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
17841,Foucault's Pendulum,Umberto Eco,"Eco, Umberto",William Weaver,015603297X,9780156032971,0,3.89,Harvest Books,Paperback,623,2007,1988,,2/28/2017,altright,altright (#206),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
10245602,Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty,Abhijit V. Banerjee,"Banerjee, Abhijit V.",Esther Duflo,1586487981,9781586487980,0,4.2,PublicAffairs,Hardcover,320,2011,2011,,2/28/2017,altright,altright (#205),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
12623655,"Batman: Knightfall, Vol. 1",Chuck Dixon,"Dixon, Chuck","Adrienne Roy, John Constanza, Graham Nolan",1401233791,9781401233792,0,4.17,DC Comics,Paperback,630,2012,2012,,2/28/2017,altright,altright (#204),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
21859097,Demon,Jonathan Bowden,"Bowden, Jonathan",,,,0,4.67,The Palingenesis Project (Wermod and Wermod Publishing Group),Hardcover,104,2014,2014,,2/28/2017,altright,altright (#203),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
20945,Stories and Poems for Extremely Intelligent Children of All Ages,Harold Bloom,"Bloom, Harold",,0684868741,9780684868745,0,4.14,Scribner,Paperback,576,2002,2001,,2/28/2017,altright,altright (#202),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
410646,Tyr: Myth Culture Tradition: 1,Joshua Buckley,"Buckley, Joshua",,0972029206,9780972029209,0,4.23,Ultra,Paperback,286,2002,2002,,2/28/2017,altright,altright (#201),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
440071,"TYR Myth, Culture, Tradition Vol. 2 (v. 2)",Joshua Buckley,"Buckley, Joshua",,0972029214,9780972029216,0,4.38,Ultra Press,Paperback,432,2004,2004,,2/28/2017,altright,altright (#200),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
1462501,On Being A Pagan,Alain de Benoist,"Benoist, Alain de",,0972029222,9780972029223,0,3.95,Ultra,Paperback,233,2004,1981,,2/28/2017,altright,altright (#199),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
1172822,Might is Right,Ragnar Redbeard,"Redbeard, Ragnar",,0967812313,9780967812311,0,3.79,14 WORD PRESS,Paperback,208,1999,1890,,2/28/2017,altright,altright (#198),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
2421461,Tyr Myth Culture Tradition Vol. 3 (Tyr),Joshua Buckley,"Buckley, Joshua",,0972029230,9780972029230,0,4.5,Ultra,Paperback,548,2008,2008,,2/28/2017,altright,altright (#197),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
7688040,গীতবিতান,Rabindranath Tagore,"Tagore, Rabindranath",,,9788175220096,0,4.63,Visva-Bharati Granthana-Vibhaga,Paperback,1034,1974,1964,,2/28/2017,altright,altright (#196),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
11394709,Why We Fight,Guillaume Faye,"Faye, Guillaume","Michael O'Meara, Pierre Krebs",1907166181,9781907166181,0,4.18,Arktos Media Ltd,Paperback,278,2011,2011,,2/28/2017,altright,altright (#195),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
12666906,A Life in the Political Wilderness,Welf Herfurth,"Herfurth, Welf","Tomislav Sunić, Troy Southgate, Tim Johnstone",9898336277,9789898336279,0,3.91,Finis Mundi Press,Paperback,242,2011,2011,,2/28/2017,altright,altright (#194),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
13018787,Morning Crafts,Tito Perdue,"Perdue, Tito",,,,0,3.35,Arktos,Paperback,,,2012,,2/28/2017,altright,altright (#193),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
15903288,Convergence of Catastrophes,Guillaume Faye,"Faye, Guillaume",Jared Taylor,1907166467,9781907166464,0,3.94,Arktos Media Ltd,Paperback,220,2012,2012,,2/28/2017,altright,altright (#192),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
18251014,Aristokratia,K. Deva,"Deva, K.",Gwendolyn Taunton,098715818X,9780987158185,0,4.36,Manticore Press,Paperback,326,2013,2013,,2/28/2017,altright,altright (#191),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
18591048,The Wagnerian Drama,Houston Stewart Chamberlain,"Chamberlain, Houston Stewart",,1909606022,9781909606029,0,0,The Palingenesis Project (Wermod and Wermod),Hardcover,190,2013,1923,,2/28/2017,altright,altright (#190),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
20767996,Aristokratia II,K. Deva,"Deva, K.","K.R. Bolton, M. Rostowski",0987559834,9780987559838,0,4,Manticore Press,Paperback,322,2014,2014,,2/28/2017,altright,altright (#189),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
921688,Gold in the Furnace: Experiences in Post-War Germany,Savitri Devi,"Devi, Savitri",,0974626457,9780974626451,0,4.56,Black Sun Publications,Paperback,,2006,2005,,2/28/2017,altright,altright (#188),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
10850637,"Revolt Against Civilization, the Menace of the Under-Man",T. Lothrop Stoddard,"Stoddard, T. Lothrop",Kevin B. MacDonald,0956183549,9780956183545,0,3.56,The Palingenesis Project,Hardcover,262,2011,1922,,2/28/2017,altright,altright (#187),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
6378795,Siege,James N. Mason,"Mason, James N.",,,,0,3.69,Black Sun Publications,Hardcover,457,2003,1992,,2/28/2017,altright,altright (#186),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
5996924,The Impeachment of Man,Savitri Devi,"Devi, Savitri",,0939482339,9780939482337,0,4.05,Noontide Press,Paperback,156,2008,,,2/28/2017,altright,altright (#185),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
6773767,The Path of Cinnabar,Julius Evola,"Evola, Julius",,1907166025,9781907166020,0,4.51,Arktos Media Ltd,Paperback,304,2009,1972,,2/28/2017,altright,altright (#184),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
10267352,Defiance,Savitri Devi,"Devi, Savitri",,,2940024224557,0,4.39,Calcutta : A.K. Mukerji,Nook,0,,2013,,2/28/2017,altright,altright (#183),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
9358119,The Arctic Home in the Vedas,Bal Gangadhar Tilak,"Tilak, Bal Gangadhar",,1151098914,9781151098917,0,4.14,General Books,Paperback,282,2010,1903,,2/28/2017,altright,altright (#182),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
10876135,The Prison Notes,Corneliu Zelea Codreanu,"Codreanu, Corneliu Zelea",,1456540769,9781456540760,0,4,Createspace,Paperback,128,2011,1996,,2/28/2017,altright,altright (#181),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
11226411,It Cannot Be Stormed,Ernst von Salomon,"Salomon, Ernst von",Martin Häggkvist,1907166122,9781907166129,0,3.8,Arktos Media Ltd,Paperback,264,2011,1932,,2/28/2017,altright,altright (#180),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
11369375,The French Revolution in San Domingo,T. Lothrop Stoddard,"Stoddard, T. Lothrop",Kevin B. MacDonald,,9780956183569,0,4.12,The Palingenesis Project (Wermod and Wermod),Hardcover,454,2011,1914,,2/28/2017,altright,altright (#179),read,,,,0,,,0,,,,,,0,book,,,,,altright,altright
